session_id,num_of_clicks,Total_revenue,year,month,day,country_of_user,unique_categories,unique_product_models,colour_of_product,location_of_product,model_photography,price_above_avg,ratio_of_above_avg_price,page_number,purchased,date,day_of_week,is_weekend,is_end_of_month,week_num,session_duration_min,bounced,avg_time_per_click,category_1_clicks,category_2_clicks,category_3_clicks,category_4_clicks,first_category,category_switches,last_category,num_revisits,cluster_label
23367,8,349,2008,8,8,9,2,8,4,5,2,1,0.5,3,0,2008-07-29,1,0,0,31,7.0,0,0.875,4,0,4,0,1,4,1,0.0,0
23368,1,38,2008,8,8,29,1,1,1,1,1,1,1.0,1,1,2008-04-14,0,0,0,16,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
23369,1,48,2008,8,8,29,1,1,1,1,1,1,1.0,1,0,2008-04-25,4,0,0,17,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
23370,13,681,2008,8,8,29,1,13,9,6,2,1,0.6153846153846154,2,0,2008-05-19,0,0,0,21,16.0,0,1.2307692307692308,0,13,0,0,2,0,2,0.0,0
23371,6,263,2008,8,8,29,2,6,5,4,2,1,0.8333333333333334,2,1,2008-07-02,2,0,0,27,5.0,0,0.8333333333333334,0,0,5,1,3,2,3,0.0,0
23372,10,457,2008,8,8,29,3,10,7,6,2,1,0.4,3,0,2008-06-24,1,0,0,26,11.0,0,1.1,2,6,2,0,3,4,1,0.0,0
23373,4,142,2008,8,8,29,1,4,3,3,2,1,0.25,2,0,2008-05-25,6,1,0,21,3.0,0,0.75,0,0,4,0,3,0,3,0.0,0
23374,9,485,2008,8,8,29,1,6,5,4,2,1,0.5555555555555556,3,0,2008-04-24,3,0,0,17,12.0,0,1.3333333333333333,9,0,0,0,1,0,1,3.0,0
23375,19,817,2008,8,8,29,3,19,8,5,2,1,0.5789473684210527,5,1,2008-08-09,5,1,0,32,22.0,0,1.1578947368421053,6,0,4,9,3,10,4,0.0,1
23376,1,52,2008,8,8,29,1,1,1,1,1,1,1.0,1,0,2008-07-12,5,1,0,28,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
23377,1,28,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-04-16,2,0,0,16,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
23378,8,279,2008,8,9,29,3,8,5,5,2,1,0.125,3,1,2008-06-08,6,1,0,23,11.0,0,1.375,1,1,0,6,1,3,4,0.0,0
23379,2,76,2008,8,9,29,1,2,2,2,2,2,0.0,2,0,2008-08-06,2,0,0,32,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
23380,19,752,2008,8,9,29,3,18,6,5,2,1,0.6842105263157895,3,1,2008-07-05,5,1,0,27,20.0,0,1.0526315789473684,3,0,6,10,3,12,4,1.0,1
23381,2,71,2008,8,9,29,1,2,2,2,1,2,0.0,1,0,2008-07-12,5,1,0,28,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
23382,7,352,2008,8,9,29,3,7,5,4,2,1,0.7142857142857143,4,0,2008-04-01,1,0,0,14,9.0,0,1.2857142857142858,1,3,3,0,3,5,3,0.0,0
23383,81,3582,2008,8,9,9,3,41,12,6,2,1,0.4691358024691358,4,0,2008-07-09,2,0,0,28,107.0,0,1.3209876543209877,18,28,35,0,3,54,1,17.0,1
23384,1,28,2008,8,9,9,1,1,1,1,1,2,0.0,1,0,2008-06-06,4,0,0,23,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
23385,14,636,2008,8,9,29,3,14,8,6,2,1,0.42857142857142855,3,1,2008-05-09,4,0,0,19,17.0,0,1.2142857142857142,10,3,0,1,1,4,1,0.0,0
23386,1,38,2008,8,9,9,1,1,1,1,1,2,0.0,1,0,2008-04-19,5,1,0,16,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23387,3,124,2008,8,9,29,2,3,2,2,2,1,0.3333333333333333,2,0,2008-05-13,1,0,0,20,2.0,0,0.6666666666666666,0,2,1,0,3,1,2,0.0,0
23388,6,238,2008,8,9,29,3,6,4,4,2,1,0.6666666666666666,1,1,2008-05-02,4,0,0,18,6.0,0,1.0,1,0,3,2,4,4,4,0.0,0
23389,1,43,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-07-06,6,1,0,27,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23390,3,94,2008,8,9,29,1,3,2,3,1,1,0.3333333333333333,1,1,2008-06-23,0,0,0,26,2.0,0,0.6666666666666666,0,0,0,3,4,0,4,0.0,0
23391,5,263,2008,8,9,9,1,5,2,3,1,1,0.4,1,0,2008-07-29,1,0,0,31,4.0,0,0.8,5,0,0,0,1,0,1,0.0,0
23392,7,320,2008,8,9,29,2,7,4,5,2,1,0.42857142857142855,2,1,2008-04-18,4,0,0,16,7.0,0,1.0,5,0,0,2,4,3,1,0.0,0
23394,5,243,2008,8,9,29,1,5,5,5,2,1,0.4,1,0,2008-07-17,3,0,0,29,5.0,0,1.0,0,5,0,0,2,0,2,0.0,0
23395,18,829,2008,8,9,29,3,17,6,5,2,1,0.7222222222222222,5,1,2008-05-11,6,1,0,19,18.0,0,1.0,1,7,0,10,2,8,4,1.0,1
23396,3,196,2008,8,9,29,1,3,2,3,2,1,1.0,2,0,2008-05-22,3,0,0,21,3.0,0,1.0,0,3,0,0,2,0,2,0.0,0
23397,2,115,2008,8,9,29,1,2,2,2,1,1,0.5,1,0,2008-07-29,1,0,0,31,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
23398,32,1443,2008,8,9,29,3,26,8,6,2,1,0.34375,3,0,2008-07-17,3,0,0,29,42.0,0,1.3125,22,3,7,0,3,15,2,5.0,1
23399,25,1146,2008,8,9,29,4,23,10,6,2,1,0.52,4,1,2008-04-11,4,0,0,15,25.0,0,1.0,11,6,4,4,1,22,1,2.0,1
23400,1,38,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-05-23,4,0,0,21,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23401,6,290,2008,8,9,29,1,6,5,5,1,1,0.5,1,0,2008-06-14,5,1,0,24,5.0,0,0.8333333333333334,0,6,0,0,2,0,2,0.0,0
23402,1,43,2008,8,9,29,1,1,1,1,1,1,1.0,1,1,2008-06-01,6,1,0,22,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
23403,12,538,2008,8,9,29,3,12,7,6,2,1,0.5,1,0,2008-05-21,2,0,0,21,13.0,0,1.0833333333333333,2,4,6,0,3,7,2,0.0,0
23405,2,122,2008,8,9,29,1,2,2,1,2,1,1.0,2,0,2008-07-17,3,0,0,29,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
23406,4,149,2008,8,9,29,2,4,3,4,1,1,0.25,4,0,2008-05-28,2,0,0,22,3.0,0,0.75,0,1,3,0,2,1,3,0.0,0
23407,27,1127,2008,8,9,29,4,26,9,6,2,1,0.5555555555555556,4,1,2008-07-08,1,0,0,28,28.0,0,1.037037037037037,6,1,8,12,4,19,4,1.0,1
23408,3,157,2008,8,9,29,3,3,2,3,1,1,1.0,1,0,2008-06-23,0,0,0,26,3.0,0,1.0,1,1,1,0,2,2,1,0.0,0
23409,1,28,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-05-21,2,0,0,21,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23410,2,76,2008,8,9,9,1,2,2,2,2,2,0.0,1,0,2008-05-20,1,0,0,21,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
23411,1,38,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-05-20,1,0,0,21,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
23412,5,174,2008,8,9,29,1,5,4,4,2,1,0.2,3,0,2008-07-09,2,0,0,28,5.0,0,1.0,0,0,5,0,3,0,3,0.0,0
23413,7,324,2008,8,9,29,1,7,4,4,2,1,0.2857142857142857,3,0,2008-07-06,6,1,0,27,8.0,0,1.1428571428571428,7,0,0,0,1,0,1,0.0,0
23414,6,274,2008,8,9,29,3,6,4,5,2,1,0.3333333333333333,3,0,2008-05-06,1,0,0,19,9.0,0,1.5,3,1,2,0,1,4,3,0.0,0
23415,4,220,2008,8,9,29,1,4,3,3,1,1,0.5,2,0,2008-05-31,5,1,0,22,3.0,0,0.75,0,4,0,0,2,0,2,0.0,0
23416,2,91,2008,8,9,29,2,2,2,2,1,1,0.5,1,0,2008-04-03,3,0,0,14,2.0,0,1.0,1,0,1,0,3,1,1,0.0,0
23417,6,281,2008,8,9,29,3,6,4,4,2,1,0.8333333333333334,3,1,2008-06-19,3,0,0,25,5.0,0,0.8333333333333334,1,0,2,3,4,5,4,0.0,0
23418,2,90,2008,8,9,29,2,2,2,2,2,1,0.5,2,0,2008-06-26,3,0,0,26,3.0,0,1.5,1,0,1,0,1,1,3,0.0,0
23419,1,43,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-06-06,4,0,0,23,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23420,1,33,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-07-23,2,0,0,30,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23421,2,71,2008,8,9,29,1,2,2,1,1,2,0.0,1,0,2008-06-16,0,0,0,25,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
23422,13,544,2008,8,9,29,4,12,5,6,2,1,0.6923076923076923,3,1,2008-08-08,4,0,0,32,12.0,0,0.9230769230769231,3,1,2,7,4,7,3,1.0,0
23423,2,119,2008,8,9,29,2,2,2,2,2,1,1.0,2,0,2008-05-03,5,1,0,18,1.0,0,0.5,1,0,1,0,1,1,3,0.0,0
23424,5,190,2008,8,9,29,2,5,4,3,1,1,0.6,3,1,2008-08-04,0,0,0,32,4.0,0,0.8,0,0,3,2,4,2,4,0.0,0
23425,5,262,2008,8,9,29,1,5,4,4,2,1,0.6,2,0,2008-05-15,3,0,0,20,5.0,0,1.0,0,5,0,0,2,0,2,0.0,0
23428,2,119,2008,8,9,29,1,2,2,2,2,1,1.0,2,0,2008-05-06,1,0,0,19,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
23429,3,99,2008,8,9,29,1,3,2,1,2,1,0.3333333333333333,3,1,2008-05-24,5,1,0,21,2.0,0,0.6666666666666666,0,0,0,3,4,0,4,0.0,0
23430,5,155,2008,8,9,29,2,5,5,3,2,2,0.0,1,0,2008-08-10,6,1,0,32,4.0,0,0.8,3,0,2,0,1,2,1,0.0,0
23431,1,38,2008,8,9,29,1,1,1,1,1,1,1.0,1,1,2008-04-25,4,0,0,17,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
23432,6,356,2008,8,9,29,2,5,2,5,1,1,0.8333333333333334,1,0,2008-06-30,0,0,0,27,5.0,0,0.8333333333333334,5,1,0,0,1,2,1,1.0,0
23434,1,43,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-06-20,4,0,0,25,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
23435,17,746,2008,8,9,29,4,15,8,6,2,1,0.47058823529411764,2,1,2008-05-28,2,0,0,22,18.0,0,1.0588235294117647,2,11,1,3,2,9,4,2.0,1
23436,1,33,2008,8,9,29,1,1,1,1,1,2,0.0,1,1,2008-06-10,1,0,0,24,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
23437,9,443,2008,8,9,29,1,6,4,3,2,1,0.4444444444444444,2,0,2008-04-29,1,0,0,18,11.0,0,1.2222222222222223,0,9,0,0,2,0,2,3.0,0
23438,5,249,2008,8,9,29,2,3,2,3,2,1,0.6,2,0,2008-07-04,4,0,0,27,5.0,0,1.0,4,0,1,0,1,2,1,1.0,0
23439,1,48,2008,8,9,29,1,1,1,1,1,1,1.0,1,0,2008-04-28,0,0,0,18,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
23440,2,100,2008,8,9,29,1,2,1,1,1,1,0.5,1,0,2008-06-25,2,0,0,26,2.0,0,1.0,2,0,0,0,1,0,1,0.0,0
23441,6,228,2008,8,9,29,1,6,5,3,2,1,0.6666666666666666,5,1,2008-04-25,4,0,0,17,6.0,0,1.0,0,0,0,6,4,0,4,0.0,0
23442,7,295,2008,8,9,9,2,7,5,5,2,1,0.42857142857142855,3,0,2008-06-28,5,1,0,26,7.0,0,1.0,2,0,5,0,3,2,3,0.0,0
23443,28,1367,2008,8,9,29,3,26,10,6,2,1,0.6071428571428571,4,0,2008-07-24,3,0,0,30,31.0,0,1.1071428571428572,9,6,13,0,1,19,2,2.0,1
23444,18,619,2008,8,9,29,1,18,8,6,2,1,0.3888888888888889,5,1,2008-07-22,1,0,0,30,24.0,0,1.3333333333333333,0,0,0,18,4,0,4,0.0,1
23445,1,38,2008,8,9,29,1,1,1,1,1,1,1.0,1,1,2008-05-10,5,1,0,19,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
23446,6,312,2008,8,9,29,2,6,2,4,2,1,0.6666666666666666,1,0,2008-04-16,2,0,0,16,6.0,0,1.0,4,2,0,0,2,2,2,0.0,0
23447,2,76,2008,8,9,29,2,2,2,2,2,2,0.0,2,0,2008-04-19,5,1,0,16,1.0,0,0.5,1,0,1,0,3,1,1,0.0,0
23448,6,252,2008,8,9,29,3,6,5,4,1,1,0.3333333333333333,2,0,2008-04-14,0,0,0,16,7.0,0,1.1666666666666667,3,2,1,0,2,4,1,0.0,0
23449,2,90,2008,8,9,29,2,2,2,2,2,1,0.5,1,0,2008-07-26,5,1,0,30,1.0,0,0.5,1,0,1,0,3,1,1,0.0,0
23450,11,463,2008,8,9,29,1,9,5,5,2,1,0.8181818181818182,3,0,2008-04-02,2,0,0,14,13.0,0,1.1818181818181819,0,0,11,0,3,0,3,2.0,0
23451,3,167,2008,8,9,29,1,3,3,3,1,1,0.6666666666666666,2,0,2008-07-02,2,0,0,27,2.0,0,0.6666666666666666,0,3,0,0,2,0,2,0.0,0
23452,4,171,2008,8,9,29,2,4,3,3,1,1,0.25,3,0,2008-06-17,1,0,0,25,5.0,0,1.25,0,2,2,0,3,1,2,0.0,0
23453,5,204,2008,8,9,29,1,5,4,3,1,1,0.2,1,0,2008-05-23,4,0,0,21,4.0,0,0.8,5,0,0,0,1,0,1,0.0,0
23454,2,81,2008,8,9,29,1,2,2,2,1,1,1.0,1,1,2008-06-10,1,0,0,24,1.0,0,0.5,0,0,0,2,4,0,4,0.0,0
23455,3,121,2008,8,9,29,2,3,3,3,2,1,0.3333333333333333,3,0,2008-07-10,3,0,0,28,2.0,0,0.6666666666666666,1,0,2,0,3,2,3,0.0,0
23456,1,43,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-04-03,3,0,0,14,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23457,10,486,2008,8,9,29,2,9,6,6,2,1,0.5,2,1,2008-04-14,0,0,0,16,9.0,0,0.9,0,9,0,1,2,2,2,1.0,0
23458,3,138,2008,8,9,29,2,3,2,3,2,1,0.6666666666666666,1,1,2008-05-12,0,0,0,20,2.0,0,0.6666666666666666,0,2,0,1,4,1,2,0.0,0
23459,10,438,2008,8,9,29,3,10,6,4,2,1,0.5,1,0,2008-05-09,4,0,0,19,9.0,0,0.9,3,2,5,0,2,8,3,0.0,0
23460,11,407,2008,8,9,29,2,9,5,5,2,1,0.36363636363636365,4,1,2008-04-28,0,0,0,18,12.0,0,1.0909090909090908,2,0,0,9,4,4,4,2.0,0
23461,8,385,2008,8,9,29,3,8,5,5,2,1,0.75,4,1,2008-08-07,3,0,0,32,7.0,0,0.875,3,2,0,3,2,4,1,0.0,0
23462,6,228,2008,8,9,29,2,6,4,4,2,1,0.5,4,1,2008-07-16,2,0,0,29,8.0,0,1.3333333333333333,0,0,1,5,4,2,4,0.0,0
23463,10,440,2008,8,9,29,4,10,4,4,2,1,0.7,2,1,2008-05-28,2,0,0,22,9.0,0,0.9,3,1,2,4,3,6,4,0.0,0
23464,5,272,2008,8,9,29,3,4,3,4,1,1,1.0,4,0,2008-06-16,0,0,0,25,6.0,0,1.2,1,1,3,0,1,3,3,1.0,0
23466,1,43,2008,8,9,29,1,1,1,1,1,1,1.0,1,1,2008-04-03,3,0,0,14,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
23467,18,739,2008,8,9,29,3,16,9,5,2,1,0.7777777777777778,5,1,2008-05-16,4,0,0,20,22.0,0,1.2222222222222223,1,0,2,15,4,6,4,2.0,1
23468,3,113,2008,8,9,29,2,3,3,2,2,1,0.3333333333333333,1,0,2008-06-17,1,0,0,25,2.0,0,0.6666666666666666,2,1,0,0,2,1,1,0.0,0
23469,4,219,2008,8,9,29,1,4,3,2,2,1,0.75,1,0,2008-07-27,6,1,0,30,3.0,0,0.75,0,4,0,0,2,0,2,0.0,0
23470,1,62,2008,8,9,29,1,1,1,1,1,1,1.0,1,0,2008-07-20,6,1,0,29,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23471,3,123,2008,8,9,29,2,3,3,2,1,1,0.3333333333333333,1,0,2008-06-06,4,0,0,23,2.0,0,0.6666666666666666,2,1,0,0,2,1,1,0.0,0
23472,11,519,2008,8,9,29,2,11,7,5,2,1,0.7272727272727273,3,0,2008-07-07,0,0,0,28,11.0,0,1.0,0,2,9,0,2,3,3,0.0,0
23473,1,62,2008,8,9,29,1,1,1,1,1,1,1.0,1,0,2008-04-10,3,0,0,15,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23474,2,134,2008,8,9,29,2,2,2,2,1,1,1.0,1,0,2008-06-21,5,1,0,25,1.0,0,0.5,1,1,0,0,2,1,1,0.0,0
23475,1,38,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-06-22,6,1,0,25,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23476,7,313,2008,8,9,29,3,7,4,6,2,1,0.7142857142857143,1,1,2008-08-10,6,1,0,32,7.0,0,1.0,1,3,0,3,4,5,2,0.0,0
23477,2,110,2008,8,9,29,1,2,1,2,1,1,0.5,1,0,2008-07-06,6,1,0,27,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
23478,4,146,2008,8,9,29,3,4,3,3,2,1,0.25,3,1,2008-05-29,3,0,0,22,3.0,0,0.75,1,0,2,1,3,2,4,0.0,0
23480,9,395,2008,8,9,29,3,9,6,6,2,1,0.5555555555555556,1,1,2008-04-09,2,0,0,15,9.0,0,1.0,4,0,4,1,4,5,3,0.0,0
23481,19,947,2008,8,9,29,3,16,8,6,2,1,0.5789473684210527,3,0,2008-06-04,2,0,0,23,20.0,0,1.0526315789473684,10,8,1,0,1,13,1,3.0,1
23482,5,233,2008,8,9,29,3,5,4,4,2,1,0.6,2,1,2008-06-03,1,0,0,23,4.0,0,0.8,1,3,0,1,1,2,4,0.0,0
23483,1,57,2008,8,9,46,1,1,1,1,1,1,1.0,1,0,2008-04-07,0,0,0,15,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
23484,1,43,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-07-03,3,0,0,27,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23485,1,43,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-04-02,2,0,0,14,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23486,5,219,2008,8,9,29,2,5,4,4,2,1,0.4,2,1,2008-05-16,4,0,0,20,6.0,0,1.2,4,0,0,1,1,1,4,0.0,0
23487,2,71,2008,8,9,29,1,2,2,1,2,1,0.5,2,1,2008-05-29,3,0,0,22,1.0,0,0.5,0,0,0,2,4,0,4,0.0,0
23488,4,135,2008,8,9,29,2,4,2,3,2,1,0.5,3,1,2008-08-08,4,0,0,32,4.0,0,1.0,0,0,2,2,3,1,4,0.0,0
23489,16,607,2008,8,9,29,3,10,7,4,2,1,0.375,4,1,2008-06-16,0,0,0,25,20.0,0,1.25,1,0,7,8,4,9,3,4.0,1
23490,2,90,2008,8,9,29,1,2,2,2,1,1,0.5,1,0,2008-04-16,2,0,0,16,2.0,0,1.0,2,0,0,0,1,0,1,0.0,0
23491,14,498,2008,8,9,29,4,14,8,6,2,1,0.35714285714285715,4,1,2008-07-31,3,0,0,31,19.0,0,1.3571428571428572,2,3,2,7,4,11,1,0.0,0
23492,7,339,2008,8,9,29,3,7,3,4,1,1,0.5714285714285714,1,1,2008-04-08,1,0,0,15,6.0,0,0.8571428571428571,0,5,1,1,2,4,2,0.0,0
23493,11,637,2008,8,9,34,1,7,3,4,1,1,0.5454545454545454,2,0,2008-04-08,1,0,0,15,11.0,0,1.0,11,0,0,0,1,0,1,4.0,0
23494,1,33,2008,8,9,29,1,1,1,1,1,2,0.0,1,0,2008-05-21,2,0,0,21,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
23495,2,71,2008,8,9,44,1,2,2,1,1,2,0.0,1,0,2008-06-17,1,0,0,25,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
23496,4,161,2008,8,9,29,2,4,4,2,2,1,0.5,3,1,2008-08-09,5,1,0,32,3.0,0,0.75,1,0,0,3,4,2,4,0.0,0
23497,4,166,2008,8,9,46,3,4,3,3,2,1,0.5,1,0,2008-04-18,4,0,0,16,3.0,0,0.75,1,1,2,0,3,3,3,0.0,0
23498,3,123,2008,8,9,29,3,3,3,3,2,1,0.6666666666666666,2,1,2008-04-02,2,0,0,14,2.0,0,0.6666666666666666,0,1,1,1,3,2,4,0.0,0
23499,3,128,2008,8,9,29,2,3,1,2,1,1,0.6666666666666666,1,1,2008-06-13,4,0,0,24,2.0,0,0.6666666666666666,1,0,0,2,1,1,4,0.0,0
23500,5,219,2008,8,9,29,1,3,2,2,2,1,0.2,1,0,2008-08-04,0,0,0,32,6.0,0,1.2,0,5,0,0,2,0,2,1.0,0
23501,6,314,2008,8,9,10,2,5,4,3,2,1,0.6666666666666666,3,0,2008-06-10,1,0,0,24,6.0,0,1.0,5,1,0,0,1,2,1,1.0,0
23502,2,90,2008,8,9,29,1,2,2,1,2,1,0.5,2,0,2008-08-06,2,0,0,32,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
23503,4,200,2008,8,9,29,2,4,2,3,1,1,0.75,1,1,2008-05-12,0,0,0,20,4.0,0,1.0,0,3,0,1,2,2,2,0.0,0
23504,28,1479,2008,8,9,9,2,15,6,6,2,1,0.6428571428571429,3,0,2008-06-21,5,1,0,25,31.0,0,1.1071428571428572,22,0,6,0,1,6,1,12.0,1
23505,11,508,2008,8,9,9,3,11,7,6,2,1,0.5454545454545454,4,0,2008-05-15,3,0,0,20,13.0,0,1.1818181818181819,3,3,5,0,3,8,1,0.0,0
23506,4,176,2008,8,9,9,1,4,3,4,2,1,0.25,1,0,2008-05-06,1,0,0,19,3.0,0,0.75,4,0,0,0,1,0,1,0.0,0
23507,6,284,2008,8,9,29,1,6,3,4,1,1,0.3333333333333333,1,0,2008-06-16,0,0,0,25,6.0,0,1.0,6,0,0,0,1,0,1,0.0,0
23508,1,62,2008,8,9,29,1,1,1,1,1,1,1.0,1,0,2008-05-22,3,0,0,21,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23509,2,71,2008,8,9,29,1,2,2,1,1,2,0.0,1,0,2008-06-27,4,0,0,26,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
23510,1,62,2008,8,9,41,1,1,1,1,1,1,1.0,1,0,2008-05-15,3,0,0,20,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23511,11,509,2008,8,9,29,4,11,5,5,2,1,0.6363636363636364,4,1,2008-07-30,2,0,0,31,10.0,0,0.9090909090909091,5,1,1,4,2,7,4,0.0,0
23512,2,86,2008,8,9,29,2,2,2,2,2,1,0.5,1,1,2008-08-01,4,0,0,31,1.0,0,0.5,0,1,0,1,4,1,2,0.0,0
23513,3,167,2008,8,10,29,2,3,2,2,1,1,0.6666666666666666,2,0,2008-07-09,2,0,0,28,3.0,0,1.0,2,1,0,0,2,1,1,0.0,0
23514,1,62,2008,8,10,29,1,1,1,1,1,1,1.0,1,0,2008-04-18,4,0,0,16,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23515,8,303,2008,8,10,29,2,8,6,3,2,1,0.375,4,1,2008-05-27,1,0,0,22,8.0,0,1.0,0,0,2,6,4,4,4,0.0,0
23516,13,474,2008,8,10,29,1,12,6,6,2,1,0.5384615384615384,4,1,2008-06-30,0,0,0,27,14.0,0,1.0769230769230769,0,0,0,13,4,0,4,1.0,0
23517,1,57,2008,8,10,29,1,1,1,1,1,1,1.0,1,0,2008-06-19,3,0,0,25,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
23518,1,43,2008,8,10,29,1,1,1,1,1,2,0.0,1,0,2008-04-20,6,1,0,16,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23519,16,765,2008,8,10,29,4,14,7,4,2,1,0.6875,1,1,2008-05-10,5,1,0,19,17.0,0,1.0625,9,2,2,3,1,8,2,2.0,1
23520,1,43,2008,8,10,29,1,1,1,1,1,2,0.0,1,0,2008-07-04,4,0,0,27,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23521,6,281,2008,8,10,29,3,6,5,3,2,1,1.0,4,1,2008-04-09,2,0,0,15,7.0,0,1.1666666666666667,0,2,1,3,4,4,3,0.0,0
23523,1,48,2008,8,10,29,1,1,1,1,1,1,1.0,1,0,2008-04-08,1,0,0,15,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
23524,20,987,2008,8,10,29,3,15,5,5,2,1,0.4,2,1,2008-04-06,6,1,0,14,24.0,0,1.2,16,3,0,1,1,6,1,3.0,1
23525,10,414,2008,8,10,29,2,9,7,4,2,1,0.5,4,0,2008-04-23,2,0,0,17,11.0,0,1.1,0,3,7,0,3,6,3,1.0,0
23526,20,875,2008,8,10,29,3,20,12,6,2,1,0.35,4,0,2008-07-24,3,0,0,30,22.0,0,1.1,5,10,5,0,3,13,1,0.0,1
23527,15,673,2008,8,10,29,3,15,8,5,2,1,0.6666666666666666,4,1,2008-04-29,1,0,0,18,15.0,0,1.0,4,0,2,9,1,6,4,0.0,1
23528,1,38,2008,8,10,24,1,1,1,1,1,2,0.0,1,0,2008-06-25,2,0,0,26,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23530,8,347,2008,8,10,29,3,8,4,5,2,1,0.75,3,1,2008-04-18,4,0,0,16,9.0,0,1.125,1,2,0,5,4,4,4,0.0,0
23531,9,409,2008,8,10,9,2,9,5,5,2,1,0.3333333333333333,4,0,2008-05-24,5,1,0,21,10.0,0,1.1111111111111112,7,0,2,0,1,2,1,0.0,0
23532,24,1206,2008,8,10,9,1,14,5,6,1,1,0.375,1,0,2008-04-22,1,0,0,17,26.0,0,1.0833333333333333,24,0,0,0,1,0,1,7.0,1
23533,4,215,2008,8,10,29,2,4,4,2,1,1,0.5,2,0,2008-08-10,6,1,0,32,3.0,0,0.75,2,2,0,0,2,2,2,0.0,0
23534,3,119,2008,8,10,29,2,3,3,3,1,1,0.3333333333333333,1,0,2008-06-29,6,1,0,26,2.0,0,0.6666666666666666,2,0,1,0,1,1,3,0.0,0
23535,13,604,2008,8,10,29,3,13,7,5,2,1,0.5384615384615384,3,1,2008-04-02,2,0,0,14,14.0,0,1.0769230769230769,4,4,0,5,4,11,1,0.0,0
23536,3,104,2008,8,10,29,1,3,2,3,1,1,0.3333333333333333,2,1,2008-06-17,1,0,0,25,2.0,0,0.6666666666666666,0,0,0,3,4,0,4,0.0,0
23537,1,28,2008,8,10,29,1,1,1,1,1,2,0.0,1,0,2008-07-19,5,1,0,29,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
23538,3,99,2008,8,10,29,2,3,3,2,2,1,0.3333333333333333,3,1,2008-04-28,0,0,0,18,2.0,0,0.6666666666666666,0,0,2,1,3,2,3,0.0,0
